id,idade,nomeJogador,nacionalidade,nomeClube
239810,21,N. RASKIN,BELGIUM,STANDARD DE LIEGE
241568,22,C. FERREIRA,ARGENTINA,NEWELL'S OLD BOYS
206591,28,M. WEISER,GERMANY,SV WERDER BREMEN
198706,29,LUIS ALBERTO,SPAIN,LAZIO
235243,22,M. DE LIGT,NETHERLANDS,FC BAYERN MUNCHEN
214937,27,L. VILLALBA,ARGENTINA,ARGENTINOS JUNIORS
212214,30,A. SOLARI,ARGENTINA,RC CELTA DE VIGO
215322,28,J. SILVA,ARGENTINA,GRANADA CF
231887,25,Y. YAZC,TURKEY,LOSC LILLE
237043,22,R. ALVARADO,MEXICO,CLUB DEPORTIVO GUADALAJARA
213345,26,K. COMAN,FRANCE,FC BAYERN MUNCHEN
207733,27,FILIPE AUGUSTO,BRAZIL,DAMAC FC
184252,34,L. PRATTO,ARGENTINA,VELEZ SARSFIELD
235875,24,POL LIROLA,SPAIN,OLYMPIQUE DE MARSEILLE
216643,27,L. DUBOIS,FRANCE,GALATASARAY SK
217845,27,A. HJULSAGER,DENMARK,KAA GENT
203502,29,B. DECORDOVA-REID,JAMAICA,FULHAM
198553,32,C. GAMBOA,COSTA RICA,VFL BOCHUM 1848
216289,28,M. DIEMERS,NETHERLANDS,FEYENOORD
235844,24,E. ALVAREZ,MEXICO,AJAX
234111,22,D. TURNBULL,SCOTLAND,CELTIC
208920,27,N. AKE,NETHERLANDS,MANCHESTER CITY
216816,26,G. SIMEONE,ARGENTINA,HELLAS VERONA
235467,27,M. MORENO,ARGENTINA,ATLANTA UNITED
236838,23,Y. MALEH,MOROCCO,FIORENTINA
211575,28,ANDRE GOMES,PORTUGAL,EVERTON
226515,30,ANDREI GIROTTO,BRAZIL,FC NANTES
233049,22,J. SANCHO,ENGLAND,MANCHESTER UNITED
103935,32,A. AQUILANI,ITALY,UNION DEPORTIVA LAS PALMAS
230977,28,M. ALMIRON,PARAGUAY,NEWCASTLE UNITED
164141,25,RICARDO CONCEICAO,BRAZIL,VITORIA
236786,25,M. TERRIER,FRANCE,STADE RENNAIS FC
236298,25,E. ATUESTA,COLOMBIA,AJAX
226166,24,N. MUKIELE,FRANCE,PARIS SAINT-GERMAIN
225523,29,LEKUE,SPAIN,ATHLETIC CLUB DE BILBAO
212823,22,GABRIEL BARBOSA,BRAZIL,INTER
207884,30,WILLIAN ARAO,BRAZIL,FENERBAHCE SK
233585,23,LINCOLN,BRAZIL,FENERBAHCE SK
188988,29,M. LANZINI,ARGENTINA,WEST HAM UNITED
243014,22,B. MBEUMO,CAMEROON,BRENTFORD
209523,28,D. GONZALEZ,PARAGUAY,CLUB OLIMPIA
236998,26,J. LEA SILIKI,CAMEROON,ESTORIL PRAIA
236987,22,B. KAMARA,FRANCE,ASTON VILLA
244369,24,V. TSYGANKOV,UKRAINE,DYNAMO KYIV
213400,27,D. LAXALT,URUGUAY,AC MILAN
184087,33,T. ALDERWEIRELD,BELGIUM,ROYAL ANTWERP FC
236492,24,PEDRO DIAZ,SPAIN,REAL SPORTING DE GIJON
247819,22,N. SCHLOTTERBECK,GERMANY,BORUSSIA DORTMUND
196934,28,O. OZYAKUP,TURKEY,BESIKTAS JK
221695,25,G. DONSAH,GHANA,YENI MALATYASPOR
242332,20,G. BUSIO,UNITED STATES,VENEZIA FC
237496,23,D. MIHAILOVIC,UNITED STATES,CLUB DE FOOT MONTREAL
234983,26,Q. LACI,ALBANIA,AC AJACCIO
204464,28,J. RALLS,ENGLAND,CARDIFF CITY
183574,34,M. KRUSE,GERMANY,VFL WOLFSBURG
201862,32,M. ROJO,ARGENTINA,BOCA JUNIORS
226110,27,N. PEPE,COTE D'IVOIRE,ARSENAL
229862,25,EDU EXPOSITO,SPAIN,RCD ESPANYOL DE BARCELONA
224294,25,L. COOK,ENGLAND,AFC BOURNEMOUTH
241569,24,D. MARTINEZ,PARAGUAY,RIVER PLATE
185174,31,A. POLI,ITALY,ANTALYASPOR
216270,27,G. HONEYMAN,ENGLAND,MILLWALL
208509,27,T. FOKET,BELGIUM,STADE DE REIMS
222227,24,P. BERG,NORWAY,RACING CLUB DE LENS
179844,31,DIEGO COSTA,SPAIN,ATLETICO DE MADRID
231493,28,L. KLEINHEISLER,HUNGARY,AJAX
188154,31,L. HOLTBY,GERMANY,HOLSTEIN KIEL
228093,24,M. THURAM,FRANCE,BORUSSIA MONCHENGLADBACH
223926,25,S. BASTIEN,CONGO DR,BURNLEY
211300,26,A. MARTIAL,FRANCE,MANCHESTER UNITED
219466,27,B. MELING,NORWAY,STADE RENNAIS FC
214563,28,M. DUARTE,COLOMBIA,DEFENSA Y JUSTICIA
237386,23,K. DEWSBURY-HALL,ENGLAND,LEICESTER CITY
212491,28,A. MASUAKU,CONGO DR,BESIKTAS JK
241928,22,A. SAMBI LOKONGA,BELGIUM,ARSENAL
241856,23,MANU MORLANES,SPAIN,VILLARREAL CF
212715,30,S. PALACIOS,ARGENTINA,PANATHINAIKOS FC
246147,19,M. GREENWOOD,ENGLAND,MANCHESTER UNITED
183346,33,F. FREI,SWITZERLAND,FC BASEL 1893
252064,23,L. KREJCI,CZECH REPUBLIC,AC SPARTA PRAHA
222987,30,H. YAMAGUCHI,JAPAN,VISSEL KOBE
223597,29,R. AGUILAR,FRANCE,AS MONACO
225782,24,A. MAITLAND-NILES,ENGLAND,ARSENAL
234742,24,H. BARNES,ENGLAND,LEICESTER CITY
223136,29,Y. ERDOGAN,TURKEY,TRABZONSPOR
193408,30,H. SEFEROVIC,SWITZERLAND,GALATASARAY SK
205633,33,L. CASTRO,ARGENTINA,CLUB ATLETICO SARMIENTO
240690,24,N. GONZALEZ,ARGENTINA,FIORENTINA
219571,28,CAMARASA,SPAIN,REAL BETIS BALOMPIE
201305,31,GABRIEL PAULISTA,BRAZIL,VALENCIA CF
241721,23,RAFAEL LEAO,PORTUGAL,AC MILAN
214132,31,Y. CHARA,COLOMBIA,PORTLAND TIMBERS
158963,36,L. BIGLIA,ARGENTINA,ISTANBUL BASAKSEHIR FK
258343,20,F. SOUCEK,CZECH REPUBLIC,AC SPARTA PRAHA
203299,31,A. CARRILLO,PERU,AL HILAL
21146,35,M. CARRICK,ENGLAND,MANCHESTER UNITED
193133,31,J. LARSEN,DENMARK,TRABZONSPOR
213955,27,S. AZMOUN,IRAN,BAYER 04 LEVERKUSEN
199189,28,R. BARKLEY,ENGLAND,CHELSEA
222501,26,T. CASTAGNE,BELGIUM,LEICESTER CITY
236045,28,REINILDO,MOZAMBIQUE,ATLETICO DE MADRID
211907,34,J. GONDORF,GERMANY,KARLSRUHER SC
190824,30,O. ELABDELLAOUI,NORWAY,GALATASARAY SK
254822,26,F. TUDOR,CROATIA,RAKOW CZESTOCHOWA
215061,32,D. BENEDETTO,ARGENTINA,BOCA JUNIORS
230625,27,MATHEUS REIS,BRAZIL,SPORTING CP
199422,31,J. CLASIE,NETHERLANDS,AZ ALKMAAR
240343,25,L. FIORDILINO,ITALY,VENEZIA FC
231355,24,AYRTON,BRAZIL,SPARTAK MOSKVA
245687,31,C. SIERRA,COLOMBIA,AMERICA DE CALI
243388,24,B. SOSA,CROATIA,VFB STUTTGART
207807,28,R. FRASER,SCOTLAND,NEWCASTLE UNITED
205391,28,S. MEITE,FRANCE,SL BENFICA
235167,24,V. JANELT,GERMANY,BRENTFORD
223517,26,DANILO,BRAZIL,OGC NICE
228245,29,M. WANITZEK,GERMANY,KARLSRUHER SC
220710,25,H. WILSON,WALES,FULHAM
218936,27,RAFA SOARES,PORTUGAL,PAOK
194022,31,ANDRE ALMEIDA,PORTUGAL,SL BENFICA
210423,27,A. RUSNAK,SLOVAKIA,SEATTLE SOUNDERS FC
176600,35,K. GAMEIRO,FRANCE,RC STRASBOURG ALSACE
41236,40,Z. IBRAHIMOVIC,SWEDEN,AC MILAN
188044,31,A LAN,CHINA PR,GUANGZHOU FC
237647,25,A. HRUSTIC,AUSTRALIA,EINTRACHT FRANKFURT
